statement_id,arquivo,linha,sentenca,sujeito,predicado,objeto,predicado_canonico
BH-IHF-2026-R02-037,Regras 1–18.md,198,"Se uma punição exige Tiro Livre após o Sinal Final, então a Partida termina após o resultado imediato do Tiro Livre.","Se uma punição exige Tiro Livre após o Sinal Final, então a Partida termina após o resultado imediato do Tiro Livre",(predicado_não_detectado),,False
BH-IHF-2026-R02-038,Regras 1–18.md,199,"Se uma punição exige Tiro de 6 Metros após o Sinal Final, então a Partida termina após o resultado imediato do Tiro de 6 Metros.","Se uma punição exige Tiro de 6 Metros após o Sinal Final, então a Partida termina após o resultado imediato do Tiro de 6 Metros",(predicado_não_detectado),,False
BH-IHF-2026-R02-039,Regras 1–18.md,200,"Se o Sinal Final ocorre durante a execução de Tiro Livre, então o Tiro Livre deve_ser_repetido.","Se o Sinal Final ocorre durante a execução de Tiro Livre, então o Tiro Livre",deve_ser_repetido,,False
BH-IHF-2026-R02-040,Regras 1–18.md,201,"Se o Sinal Final ocorre durante a execução de Tiro de 6 Metros, então o Tiro de 6 Metros deve_ser_repetido.","Se o Sinal Final ocorre durante a execução de Tiro de 6 Metros, então o Tiro de 6 Metros",deve_ser_repetido,,False
BH-IHF-2026-R02-041,Regras 1–18.md,202,"Se o Sinal Final ocorre enquanto a Bola está no ar após Tiro Livre, então o Tiro Livre deve_ser_repetido.","Se o Sinal Final ocorre enquanto a Bola está no ar após Tiro Livre, então o Tiro Livre",deve_ser_repetido,,False
BH-IHF-2026-R02-042,Regras 1–18.md,203,"Se o Sinal Final ocorre enquanto a Bola está no ar após Tiro de 6 Metros, então o Tiro de 6 Metros deve_ser_repetido.","Se o Sinal Final ocorre enquanto a Bola está no ar após Tiro de 6 Metros, então o Tiro de 6 Metros",deve_ser_repetido,,False
BH-IHF-2026-R02-043,Regras 1–18.md,204,Um Tiro repetido após o Sinal Final possui exatamente um Resultado Imediato [evento].,Um Tiro repetido após o Sinal Final,possui,exatamente um Resultado Imediato [evento],True
BH-IHF-2026-R02-044,Regras 1–18.md,205,Um Participante permanece_sujeito_a Punição Pessoal durante a execução de Tiro após o Sinal Final.,Um Participante,permanece_sujeito_a,Punição Pessoal durante a execução de Tiro após o Sinal Final,False
BH-IHF-2026-R02-045,Regras 1–18.md,206,Uma Infração da Equipe Executante durante o Tiro após o Sinal Final não_pode_produzir Tiro Livre para a Equipe Adversária.,Uma Infração da Equipe Executante durante o Tiro após o Sinal Final,não_pode_produzir,Tiro Livre para a Equipe Adversária,False
BH-IHF-2026-R02-046,Regras 1–18.md,207,"Se o Cronometrista executa Sinal Final Antecipado, então os Árbitros mantêm os Atletas na Quadra de Jogo.",Se o Cronometrista,executa,"Sinal Final Antecipado, então os Árbitros mantêm os Atletas na Quadra de Jogo",True
BH-IHF-2026-R02-047,Regras 1–18.md,208,"Se o Cronometrista executa Sinal Final Antecipado, então os Árbitros executam o Tempo Remanescente.",Se o Cronometrista,executa,"Sinal Final Antecipado, então os Árbitros executam o Tempo Remanescente",True
BH-IHF-2026-R02-048,Regras 1–18.md,209,"Se uma Equipe possui a Bola no Sinal Final Antecipado, então a Equipe mantém a Posse da Bola.",Se uma Equipe,possui,"a Bola no Sinal Final Antecipado, então a Equipe mantém a Posse da Bola",True
BH-IHF-2026-R02-049,Regras 1–18.md,210,"Se a Bola está fora de jogo no Sinal Final Antecipado, então a Partida reinicia_com o Reinício de Jogo correspondente.","Se a Bola está fora de jogo no Sinal Final Antecipado, então a Partida",reinicia_com,o Reinício de Jogo correspondente,True
BH-IHF-2026-R02-050,Regras 1–18.md,211,"Se a Bola está em jogo no Sinal Final Antecipado, então a Partida reinicia_com Tiro Livre.","Se a Bola está em jogo no Sinal Final Antecipado, então a Partida",reinicia_com,Tiro Livre,True
BH-IHF-2026-R02-051,Regras 1–18.md,212,"Se o Primeiro Período termina atrasado, então o Segundo Período possui_duração exatamente 10 minutos [número inteiro].","Se o Primeiro Período termina atrasado, então o Segundo Período",possui_duração,exatamente 10 minutos [número inteiro],False
BH-IHF-2026-R02-052,Regras 1–18.md,213,"Se o Segundo Período termina atrasado, então o Resultado da Partida não_pode_ser_alterado por correção temporal posterior.","Se o Segundo Período termina atrasado, então o Resultado da Partida",não_pode_ser_alterado,por correção temporal posterior,False
BH-IHF-2026-R02-053,Regras 1–18.md,216,Os Árbitros determinam o início do Tempo Técnico.,Os Árbitros determinam o início do Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-054,Regras 1–18.md,217,Os Árbitros determinam a duração do Tempo Técnico.,Os Árbitros determinam a duração do Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-055,Regras 1–18.md,218,Uma Suspensão de Atleta exige Tempo Técnico.,Uma Suspensão de Atleta exige Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-056,Regras 1–18.md,219,Uma Desqualificação de Atleta exige Tempo Técnico.,Uma Desqualificação de Atleta exige Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-057,Regras 1–18.md,220,Um Tiro de 6 Metros exige Tempo Técnico.,Um Tiro de 6 Metros exige Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-058,Regras 1–18.md,221,Um Tempo Técnico de Equipe exige Tempo Técnico.,Um Tempo Técnico de Equipe exige Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-059,Regras 1–18.md,222,Um Sinal de Apito do Cronometrista exige Tempo Técnico.,Um Sinal de Apito do Cronometrista exige Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-060,Regras 1–18.md,223,Um Sinal de Apito do Delegado Técnico exige Tempo Técnico.,Um Sinal de Apito do Delegado Técnico exige Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-061,Regras 1–18.md,224,Uma Consulta entre Árbitros exige Tempo Técnico.,Uma Consulta entre Árbitros exige Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-062,Regras 1–18.md,225,Uma Suspensão de Oficial de Equipe exige Tempo Técnico.,Uma Suspensão de Oficial de Equipe exige Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-063,Regras 1–18.md,226,Uma Desqualificação de Oficial de Equipe exige Tempo Técnico.,Uma Desqualificação de Oficial de Equipe exige Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-064,Regras 1–18.md,227,Uma Lesão Aparente pode_produzir Tempo Técnico.,Uma Lesão Aparente,pode_produzir,Tempo Técnico,False
BH-IHF-2026-R02-065,Regras 1–18.md,228,Um Desperdício de Tempo pode_produzir Tempo Técnico.,Um Desperdício de Tempo,pode_produzir,Tempo Técnico,False
BH-IHF-2026-R02-066,Regras 1–18.md,229,Uma Influência Externa pode_produzir Tempo Técnico.,Uma Influência Externa,pode_produzir,Tempo Técnico,False
BH-IHF-2026-R02-067,Regras 1–18.md,230,Um Sinal de Apito do Cronometrista interrompe imediatamente a Partida.,Um Sinal de Apito do Cronometrista interrompe imediatamente a Partida,(predicado_não_detectado),,False
BH-IHF-2026-R02-068,Regras 1–18.md,231,Um Sinal de Apito do Delegado Técnico interrompe imediatamente a Partida.,Um Sinal de Apito do Delegado Técnico interrompe imediatamente a Partida,(predicado_não_detectado),,False
BH-IHF-2026-R02-069,Regras 1–18.md,232,Uma Ação de Jogo posterior ao Sinal de Apito da Mesa possui_status INVÁLIDA.,Uma Ação de Jogo posterior ao Sinal de Apito da Mesa,possui_status,INVÁLIDA,True
BH-IHF-2026-R02-070,Regras 1–18.md,233,Um Gol posterior ao Sinal de Apito da Mesa possui_status ANULADO.,Um Gol posterior ao Sinal de Apito da Mesa,possui_status,ANULADO,True
BH-IHF-2026-R02-071,Regras 1–18.md,234,Um Reinício de Jogo assinalado após o Sinal de Apito da Mesa possui_status INVÁLIDO.,Um Reinício de Jogo assinalado após o Sinal de Apito da Mesa,possui_status,INVÁLIDO,True
BH-IHF-2026-R02-072,Regras 1–18.md,235,A Partida reinicia_com a situação existente no instante do Sinal de Apito da Mesa.,A Partida,reinicia_com,a situação existente no instante do Sinal de Apito da Mesa,True
BH-IHF-2026-R02-073,Regras 1–18.md,236,Uma Punição Pessoal aplicada após o Sinal de Apito da Mesa mantém_status VÁLIDA.,Uma Punição Pessoal aplicada após o Sinal de Apito da Mesa,mantém_status,VÁLIDA,False
BH-IHF-2026-R02-074,Regras 1–18.md,237,Uma Infração durante Tempo Técnico produz a mesma consequência de uma Infração durante Tempo de Jogo.,Uma Infração durante Tempo Técnico produz a mesma consequência de uma Infração durante Tempo de Jogo,(predicado_não_detectado),,False
BH-IHF-2026-R02-075,Regras 1–18.md,238,O Árbitro comunica a parada do Cronômetro ao Cronometrista.,O Árbitro comunica a parada do Cronômetro ao Cronometrista,(predicado_não_detectado),,False
BH-IHF-2026-R02-076,Regras 1–18.md,239,O Árbitro executa exatamente três Sinais Curtos de Apito para iniciar Tempo Técnico [número inteiro].,O Árbitro,executa,exatamente três Sinais Curtos de Apito para iniciar Tempo Técnico [número inteiro],True
BH-IHF-2026-R02-077,Regras 1–18.md,240,O Árbitro executa o Sinal Manual 14 para iniciar Tempo Técnico.,O Árbitro,executa,o Sinal Manual 14 para iniciar Tempo Técnico,True
BH-IHF-2026-R02-078,Regras 1–18.md,241,O Árbitro executa Sinal de Apito para reiniciar a Partida após Tempo Técnico.,O Árbitro,executa,Sinal de Apito para reiniciar a Partida após Tempo Técnico,True
BH-IHF-2026-R02-079,Regras 1–18.md,242,O Cronometrista inicia o Cronômetro após o Sinal de Apito de reinício.,O Cronometrista inicia o Cronômetro após o Sinal de Apito de reinício,(predicado_não_detectado),,False
BH-IHF-2026-R02-080,Regras 1–18.md,245,Uma Equipe possui_direito_a exatamente um Tempo Técnico de Equipe por Período [número inteiro].,Uma Equipe,possui_direito_a,exatamente um Tempo Técnico de Equipe por Período [número inteiro],False
BH-IHF-2026-R02-081,Regras 1–18.md,246,Um Tempo Técnico de Equipe possui_duração exatamente 1 minuto [número inteiro].,Um Tempo Técnico de Equipe,possui_duração,exatamente 1 minuto [número inteiro],False
BH-IHF-2026-R02-082,Regras 1–18.md,247,Um Oficial de Equipe solicita Tempo Técnico de Equipe.,Um Oficial de Equipe solicita Tempo Técnico de Equipe,(predicado_não_detectado),,False
BH-IHF-2026-R02-083,Regras 1–18.md,248,Um Oficial de Equipe apresenta Cartão Verde para solicitar Tempo Técnico de Equipe.,Um Oficial de Equipe apresenta Cartão Verde para solicitar Tempo Técnico de Equipe,(predicado_não_detectado),,False
BH-IHF-2026-R02-084,Regras 1–18.md,249,Um Oficial de Equipe ocupa o centro da Linha Lateral durante a solicitação.,Um Oficial de Equipe,ocupa,o centro da Linha Lateral durante a solicitação,True
BH-IHF-2026-R02-085,Regras 1–18.md,250,Um Cartão Verde possui_largura aproximadamente 30 centímetros [número decimal].,Um Cartão Verde,possui_largura,aproximadamente 30 centímetros [número decimal],False
BH-IHF-2026-R02-086,Regras 1–18.md,251,Um Cartão Verde possui_altura aproximadamente 20 centímetros [número decimal].,Um Cartão Verde,possui_altura,aproximadamente 20 centímetros [número decimal],False
BH-IHF-2026-R02-087,Regras 1–18.md,252,Um Cartão Verde possui exatamente uma letra T em cada face [número inteiro].,Um Cartão Verde,possui,exatamente uma letra T em cada face [número inteiro],True
BH-IHF-2026-R02-088,Regras 1–18.md,253,Uma Equipe pode_solicitar Tempo Técnico de Equipe somente durante Posse da Bola.,Uma Equipe,pode_solicitar,Tempo Técnico de Equipe somente durante Posse da Bola,False
BH-IHF-2026-R02-089,Regras 1–18.md,254,"Se uma Equipe perde a Posse da Bola antes do Sinal do Cronometrista, então o Tempo Técnico de Equipe não_pode_ser_concedido.","Se uma Equipe perde a Posse da Bola antes do Sinal do Cronometrista, então o Tempo Técnico de Equipe",não_pode_ser_concedido,,False
BH-IHF-2026-R02-090,Regras 1–18.md,255,"Se uma Equipe mantém a Posse da Bola até o Sinal do Cronometrista, então o Tempo Técnico de Equipe deve_ser_concedido imediatamente.","Se uma Equipe mantém a Posse da Bola até o Sinal do Cronometrista, então o Tempo Técnico de Equipe",deve_ser_concedido,imediatamente,False
BH-IHF-2026-R02-091,Regras 1–18.md,256,O Cronometrista interrompe a Partida com Sinal de Apito.,O Cronometrista interrompe a Partida com Sinal de Apito,(predicado_não_detectado),,False
BH-IHF-2026-R02-092,Regras 1–18.md,257,O Cronometrista executa o Sinal Manual 14.,O Cronometrista,executa,o Sinal Manual 14,True
BH-IHF-2026-R02-093,Regras 1–18.md,258,O Cronometrista aponta para a Equipe solicitante.,O Cronometrista aponta para a Equipe solicitante,(predicado_não_detectado),,False
BH-IHF-2026-R02-094,Regras 1–18.md,259,O Oficial de Equipe coloca o Cartão Verde na areia.,O Oficial de Equipe coloca o Cartão Verde na areia,(predicado_não_detectado),,False
BH-IHF-2026-R02-095,Regras 1–18.md,260,O Cartão Verde ocupa o centro da Linha Lateral durante o Tempo Técnico de Equipe.,O Cartão Verde,ocupa,o centro da Linha Lateral durante o Tempo Técnico de Equipe,True
BH-IHF-2026-R02-096,Regras 1–18.md,261,O Cartão Verde possui_distância aproximadamente 1 metro da Linha Lateral [número decimal].,O Cartão Verde,possui_distância,aproximadamente 1 metro da Linha Lateral [número decimal],False
BH-IHF-2026-R02-097,Regras 1–18.md,262,O Cartão Verde permanece nessa posição até o término do Período.,O Cartão Verde permanece nessa posição até o término do Período,(predicado_não_detectado),,False
BH-IHF-2026-R02-098,Regras 1–18.md,263,Os Árbitros concedem Tempo Técnico.,Os Árbitros concedem Tempo Técnico,(predicado_não_detectado),,False
BH-IHF-2026-R02-099,Regras 1–18.md,264,O Cronometrista interrompe o Cronômetro.,O Cronometrista interrompe o Cronômetro,(predicado_não_detectado),,False
BH-IHF-2026-R02-100,Regras 1–18.md,265,O Cronometrista inicia um Cronômetro Separado.,O Cronometrista inicia um Cronômetro Separado,(predicado_não_detectado),,False
BH-IHF-2026-R02-101,Regras 1–18.md,266,O Cronômetro Separado controla a duração do Tempo Técnico de Equipe.,O Cronômetro Separado,controla,a duração do Tempo Técnico de Equipe,True
BH-IHF-2026-R02-102,Regras 1–18.md,267,O Secretário registra o instante do Tempo Técnico de Equipe.,O Secretário registra o instante do Tempo Técnico de Equipe,(predicado_não_detectado),,False
BH-IHF-2026-R02-103,Regras 1–18.md,268,O Secretário registra o Período do Tempo Técnico de Equipe.,O Secretário registra o Período do Tempo Técnico de Equipe,(predicado_não_detectado),,False
BH-IHF-2026-R02-104,Regras 1–18.md,269,Um Atleta permanece na própria Área de Substituição ou na Quadra de Jogo durante Tempo Técnico de Equipe.,Um Atleta permanece na própria Área de Substituição ou na Quadra de Jogo durante Tempo Técnico de Equipe,(predicado_não_detectado),,False
BH-IHF-2026-R02-105,Regras 1–18.md,270,Um Oficial de Equipe permanece na própria Área de Substituição ou na Quadra de Jogo durante Tempo Técnico de Equipe.,Um Oficial de Equipe permanece na própria Área de Substituição ou na Quadra de Jogo durante Tempo Técnico de Equipe,(predicado_não_detectado),,False
BH-IHF-2026-R02-106,Regras 1–18.md,271,Os Árbitros permanecem no centro da Quadra de Jogo durante Tempo Técnico de Equipe.,Os Árbitros permanecem no centro da Quadra de Jogo durante Tempo Técnico de Equipe,(predicado_não_detectado),,False
BH-IHF-2026-R02-107,Regras 1–18.md,272,Um Árbitro pode_consultar a Mesa durante Tempo Técnico de Equipe.,Um Árbitro,pode_consultar,a Mesa durante Tempo Técnico de Equipe,False
BH-IHF-2026-R02-108,Regras 1–18.md,273,Uma Infração durante Tempo Técnico de Equipe produz a mesma consequência de uma Infração durante Tempo de Jogo.,Uma Infração durante Tempo Técnico de Equipe produz a mesma consequência de uma Infração durante Tempo de Jogo,(predicado_não_detectado),,False
BH-IHF-2026-R02-109,Regras 1–18.md,274,Uma Conduta Antidesportiva durante Tempo Técnico de Equipe pode_produzir Suspensão.,Uma Conduta Antidesportiva durante Tempo Técnico de Equipe,pode_produzir,Suspensão,False
BH-IHF-2026-R02-110,Regras 1–18.md,275,O Cronometrista executa Sinal Acústico após exatamente 50 segundos [número inteiro].,O Cronometrista,executa,Sinal Acústico após exatamente 50 segundos [número inteiro],True
BH-IHF-2026-R02-111,Regras 1–18.md,276,O Sinal Acústico informa reinício em exatamente 10 segundos [número inteiro].,O Sinal Acústico informa reinício em exatamente 10 segundos [número inteiro],(predicado_não_detectado),,False
BH-IHF-2026-R02-112,Regras 1–18.md,277,Uma Equipe deve_possuir estado PRONTA no término do Tempo Técnico de Equipe.,Uma Equipe,deve_possuir,estado PRONTA no término do Tempo Técnico de Equipe,False
BH-IHF-2026-R02-113,Regras 1–18.md,278,"Se a Bola estava fora de jogo, então a Partida reinicia_com o Reinício de Jogo correspondente.","Se a Bola estava fora de jogo, então a Partida",reinicia_com,o Reinício de Jogo correspondente,True
